uniq_id,sku,name_title,description,list_price,sale_price,category,category_tree,average_product_rating,product_url,product_image_urls,brand,total_number_reviews,Reviews
bb95c76db841e59342547712ddf8f5f9,pp5007150083,Danny & Nicole® Sleeveless Stripe Fit-and-Flare Dress - Plus,"Our figure-flattering fit-and-flare dress is designed in a bold stripe fabric with on-trend mixed materials. scoopneck sleeveless exposed zipper in back 43"" length from shoulder polyester/spandex machine wash, line dry imported",103.94,60.42,view all,jcpenney|women|view all,4.3 out of 5,http://www.jcpenney.com/danny-nicole-sleeveless-stripe-fit-and-flare-dress-plus/prod.jump?ppId=pp5007150083&catId=cat100260274&&_dyncharset=UTF-8&urlState=/women/shop-clothing/dresses/view-all/18w/_/N-1noxbmZ1z13zdu/cat.jump,"http://s7d9.scene7.com/is/image/JCPenney/DP0330201617022998M.tif?hei=380&amp;wid=380&op_usm=.4,.8,0,0&resmode=sharp2&op_usm=1.5,.8,0,0&resmode=sharp",Danny & Nicole,4,"{""review""=>[{""review_1""=>""Perfect for everyday wear to work. Love it. Able to dress down and dress up.""}, {""review_2""=>""I received many compliments wearing this dress. It fit well and was very flattering. Washes well in cold water - low fluff in dryer and back on the hanger. No Muss - No Fuss. I'm downsizing and (4 sizes - so far) I can always count on Danny and Nicole fashions to fit me well even as I transition out of plus sizes forever!!!!""}, {""review_3""=>""I got this dress to wear to a wedding. It is very comfortable and very flattering. I'm short 5'2\"" and the length of the dress hit me just right. The stripes do not make you look fat, somehow they are flattering. I will wear a lace shrug with it, and it looks great.""}, {""review_4""=>""This dress was good quality, but the pattern and cut was NOT flattering at all.""}]}"
73897029b6b934b725bc2ea7febf4209,pp5007150083,Danny & Nicole® Sleeveless Stripe Fit-and-Flare Dress - Plus,"Our figure-flattering fit-and-flare dress is designed in a bold stripe fabric with on-trend mixed materials. scoopneck sleeveless exposed zipper in back 43"" length from shoulder polyester/spandex machine wash, line dry imported",103.94,60.42,view all,jcpenney|women|view all,4.3 out of 5,http://www.jcpenney.com/danny-nicole-sleeveless-stripe-fit-and-flare-dress-plus/prod.jump?ppId=pp5007150083&catId=cat100320034&&_dyncharset=UTF-8&urlState=/women/specialty-sizing/plus-size/shop-clothing/dresses/view-all/16w/_/N-1nq7fmZ1z13zdv/cat.jump,"http://s7d9.scene7.com/is/image/JCPenney/DP0330201617022998M.tif?hei=380&amp;wid=380&op_usm=.4,.8,0,0&resmode=sharp2&op_usm=1.5,.8,0,0&resmode=sharp",Danny & Nicole,4,"{""review""=>[{""review_1""=>""Perfect for everyday wear to work. Love it. Able to dress down and dress up.""}, {""review_2""=>""I received many compliments wearing this dress. It fit well and was very flattering. Washes well in cold water - low fluff in dryer and back on the hanger. No Muss - No Fuss. I'm downsizing and (4 sizes - so far) I can always count on Danny and Nicole fashions to fit me well even as I transition out of plus sizes forever!!!!""}, {""review_3""=>""I got this dress to wear to a wedding. It is very comfortable and very flattering. I'm short 5'2\"" and the length of the dress hit me just right. The stripes do not make you look fat, somehow they are flattering. I will wear a lace shrug with it, and it looks great.""}, {""review_4""=>""This dress was good quality, but the pattern and cut was NOT flattering at all.""}]}"
b7800752e45cdfe72cdb8e3629e9e6fd,1796869,Dan Post® Genuine Teju Lizard Boots,"Quality-driven lizard boots from Dan Post® offer a great look and style that you can wear all day long.  Lizard Boots: genuine Teju lizard foot 13"" leather shaft 5 layers of comfort ultimate flex three-part insole core offers flexibility and stability leather footbed cover reduces moisture and cradles the foot. microbial Poron® system reduces foot odor and step shock leather lining cowboy heel leather sole",,423.02,casual boots,jcpenney|shoes|casual boots,,http://www.jcpenney.com/dan-post-genuine-teju-lizard-boots/prod.jump?ppId=1796869&catId=cat1004450028&&_dyncharset=UTF-8&urlState=/shoes/shop-men-s-shoes/boots/casual-boots/7/_/N-gm0uloZ93/cat.jump,"http://s7d9.scene7.com/is/image/JCPenney/0900631B817B752FM.tif?hei=380&amp;wid=380&op_usm=.4,.8,0,0&resmode=sharp2&op_usm=1.5,.8,0,0&resmode=sharp",Dan Post,,
1da4f72882e8b91189342aa912ed45a3,pp5005740108,Azul by Maxine of Hollywood Flyaway Tankini Swim Top,"Go for bold with our black-and-white print tankini swim top featuring a flyaway front for maximum beach fun. soft cups partially lined nylon/LYCRA® spandex hand wash, line dry imported",55.6,32.62,azul,jcpenney|women|azul,5 out of 5,http://www.jcpenney.com/azul-by-maxine-of-hollywood-flyaway-tankini-swim-top/prod.jump?ppId=pp5005740108&catId=cat1006250066&&_dyncharset=UTF-8&urlState=/women/shop-clothing/swimsuits-cover-ups/shop-brands/azul/14/_/N-gn3fiqZ9j/cat.jump,"http://s7d9.scene7.com/is/image/JCPenney/DP0619201517020590M.tif?hei=380&amp;wid=380&op_usm=.4,.8,0,0&resmode=sharp2&op_usm=1.5,.8,0,0&resmode=sharp",AZUL BY MAXINE OF HOLLYWOOD,3,"{""review""=>[{""review_1""=>""I looked everywhere for a swim top. I could not find anything at the regular stores, you know the usual. My mom said that I should look at JC Penney because there was a better selection. She wasn't kidding! I tried on a couple of swim tops and found exactly what I was looking for. The fit is perfect and it matches the bottoms that I currently have. I am going on vacation soon and I am excited about wearing my new swim outfit!!""}, {""review_2""=>""I think this item is good for someone that isn't as tiny as they would like to be, hides the less attractive parts.""}, {""review_3""=>""true to size, sliming, and a great value, lots of styles to chose from, very satisfied""}]}"
d1c28131b81aee7e2daf76ffe3cf6a73,pp5006830284,Azul By Maxine Of Hollywood Foiled Again Empire-Waist Swimdress - Plus,"Bold and chic, this empire-waist swimdress will complement your curves and have you beach-ready in no time. tank straps built-in soft cups partially lined nylon/elastane hand wash, line dry imported",116.03,66.46,swimsuits,jcpenney|shops|swimsuits,5 out of 5,http://www.jcpenney.com/azul-by-maxine-of-hollywood-foiled-again-empire-waist-swimdress-plus/prod.jump?ppId=pp5006830284&catId=cat1002780079&&_dyncharset=UTF-8&urlState=/shops/swimsuits/removable-cup/_/N-gl1227Z1z1405h/cat.jump,"http://s7d9.scene7.com/is/image/JCPenney/DP0229201617051270M.tif?hei=380&amp;wid=380&op_usm=.4,.8,0,0&resmode=sharp2&op_usm=1.5,.8,0,0&resmode=sharp",AZUL BY MAXINE OF HOLLYWOOD,,"{""review""=>{""review_1""=>""I absolutely LOVE this swimdress!!! I'm 32 and usually it's hard to find plus size bathing suits that aren't hideous with a bunch of flowers on it or \""matronly\"". But this swimdress is AWESOME! The empire waist is very flattering and hides all the \""trouble areas\"". The color is vibrant and the silver part is actually more shiny than you see in the pics. You can really tell that the material is not cheap as well. This is the first bathing suit I've bought in YEARS that I absolutely LOVE! Can't wait to wear it! HIGHLY RECOMMEND!""}}"
d1139bcf9e21090f71d259b597a0da2b,pp5005900266,Azul by Maxine of Hollywood Tiered Tankini Swim Top or Hipster Bottoms - Plus,,,36.25,plus size,jcpenney|women|plus size,4.6 out of 5,http://www.jcpenney.com/azul-by-maxine-of-hollywood-tiered-tankini-swim-top-or-hipster-bottoms-plus/prod.jump?ppId=ens6005900001&catId=cat1006340001&&_dyncharset=UTF-8&urlState=/women/shop-clothing/swimsuits-cover-ups/specialty-sizing/plus-size/22w/_/N-gn5cwxZ1z13zds/cat.jump,"http://s7d9.scene7.com/is/image/JCPenney/DP0716201503420084M.tif?hei=380&amp;wid=380&op_usm=.4,.8,0,0&resmode=sharp2&op_usm=1.5,.8,0,0&resmode=sharp",AZUL BY MAXINE OF HOLLYWOOD,18,"{""review""=>[{""review_1""=>""Love it! Looks great! Meets all of my needs in a swimsuit!""}, {""review_2""=>""I liked the look of this product, but when I tried it on I thought it looked like a maternity top. I felt that it made me look larger all over and it overemphasized the bust..""}, {""review_3""=>""Very pretty and fits well. Would have loved a different color for the skirt. Only black and turquoise to choose from. Would also like more of a choice in swimwear for plus size women.""}, {""review_4""=>""This is absolutely beautiful. I love the pastel, cheerful colors and love the way it flows. It covers those areas (like the tummy) very well. It also is so beautiful as either a bathing suit top or just to wear around during the warmer days. Yep, love it!""}, {""review_5""=>""I love this swim bottom - fits guns true to size. I bought it on sale and it was a steal!""}, {""review_6""=>""I bought one of these tankinis and it fit and looked so good I put my best foot forward and bought a 2nd. I had coupons and discounts so the 2nd one was a true value. I would recommend this top whether you are a size 8 or a 24W. it looks great, feels great and I get lots of compliments in it. btw, I wear a 24W.""}, {""review_7""=>""I love this swimsuit top! It is flowing and hides my belly but I can lift it up for a tan on my back.""}, {""review_8""=>""Suit was average. Will see how it holds up I go to water aerobics 3-4 times a week.""}]}"
e02d613c45a64599b9eb958af21943da,pp5006830283,Azul by Maxine Of Hollywood Tropi-Call Me Faux-Skirtini Swimdress - Plus,"Feminine and fun, this faux-skirtini swimdress will suit your style to a tee. tank straps built-in soft cups partially lined nylon/elastane hand wash, line dry imported",116.03,45.92,azul,jcpenney|women|azul,5 out of 5,http://www.jcpenney.com/azul-by-maxine-of-hollywood-tropi-call-me-faux-skirtini-swimdress-plus/prod.jump?ppId=pp5006830283&catId=cat1006250066&&_dyncharset=UTF-8&urlState=/women/shop-clothing/swimsuits-cover-ups/shop-brands/azul/azul-by-maxine-of-hollywood/_/N-gn3fiqZ1ja/cat.jump,"http://s7d9.scene7.com/is/image/JCPenney/DP0229201617051210M.tif?hei=380&amp;wid=380&op_usm=.4,.8,0,0&resmode=sharp2&op_usm=1.5,.8,0,0&resmode=sharp",AZUL BY MAXINE OF HOLLYWOOD,4,"{""review""=>[{""review_1""=>""I just bought this suit at the store and LOVE it. I didn't think I could find a suit I could feel good wearing, but in this one I do. It covers well, is comfy and the bright colors are pretty.""}, {""review_2""=>""I have a difficult time finding bathing suits to fit my body type and this brand fits very well. It is comfortable and I love the colors.""}, {""review_3""=>""This was exactly what I was searching for! Perfect for my upcoming family vacation. I highly recommend this swimdress!""}, {""review_4""=>""This suit fits great and covers well for some one who is self conscious and its cute! I am very pleased with it. I am also happy with the price I paid for it and it is very well made.""}]}"
7ca74b9d3ed97595a8f6451737094529,pp5006830278,Azul by Maxine Of Hollywood Tropi-Call Me Faux-Skirtini Swimdress,"Feminine and fun, this faux-skirtini swimdress will suit your style to a tee. tank straps built-in soft cups partially lined nylon/elastane hand wash, line dry imported",103.94,60.42,view all,jcpenney|women|view all,4.9 out of 5,http://www.jcpenney.com/azul-by-maxine-of-hollywood-tropi-call-me-faux-skirtini-swimdress/prod.jump?ppId=pp5006830278&catId=cat1002440012&&_dyncharset=UTF-8&urlState=/women/shop-clothing/swimsuits-cover-ups/shop-categories/view-all/various/_/N-gktrnwZ1z141sp/cat.jump,"http://s7d9.scene7.com/is/image/JCPenney/DP0229201617051147M.tif?hei=380&amp;wid=380&op_usm=.4,.8,0,0&resmode=sharp2&op_usm=1.5,.8,0,0&resmode=sharp",AZUL BY MAXINE OF HOLLYWOOD,10,"{""review""=>[{""review_1""=>""This swimsuit is great and comfortable. I have gotten lots of complements on it.""}, {""review_2""=>""This one piece swimsuit I bought is just perfect for me. The colors are so vibrant and beautiful and the top hangs over my waist hiding the area that bothers me the most, (my stomach). Even though this swimsuit is one piece, it's very sexy and catches the eyes of those onlookers.""}, {""review_3""=>""I like the style and comfort and look forward to wearing it at the beach this summer.""}, {""review_4""=>""I love the way this bathing suit fits! It was on sale plus I had a coupon, so the price was reasonable.""}, {""review_5""=>""Held up great after days at the beach with 2 rambunctious grandsons!""}, {""review_6""=>""Shopped on line as they did not have my size in store.Good colors, nice fit, good priceReceive quickly in good condition""}, {""review_7""=>""Comfort, Style and Great Price what a great deal with great value""}, {""review_8""=>""It fits well....looks great.......very comfortablemy only negative was not finding more""}]}"
1c702121fc0fcdb4a1fff5c533c1dcf1,pp5006830278,Azul by Maxine Of Hollywood Tropi-Call Me Faux-Skirtini Swimdress,"Feminine and fun, this faux-skirtini swimdress will suit your style to a tee. tank straps built-in soft cups partially lined nylon/elastane hand wash, line dry imported",103.94,60.42,women,jcpenney|shops|women,4.9 out of 5,http://www.jcpenney.com/azul-by-maxine-of-hollywood-tropi-call-me-faux-skirtini-swimdress/prod.jump?ppId=pp5006830278&catId=cat1004740009&&_dyncharset=UTF-8&urlState=/shops/doorbuster/women/embellished/_/N-gm72cpZ1z13zzg/cat.jump,"http://s7d9.scene7.com/is/image/JCPenney/DP0229201617051147M.tif?hei=380&amp;wid=380&op_usm=.4,.8,0,0&resmode=sharp2&op_usm=1.5,.8,0,0&resmode=sharp",AZUL BY MAXINE OF HOLLYWOOD,10,"{""review""=>[{""review_1""=>""This swimsuit is great and comfortable. I have gotten lots of complements on it.""}, {""review_2""=>""This one piece swimsuit I bought is just perfect for me. The colors are so vibrant and beautiful and the top hangs over my waist hiding the area that bothers me the most, (my stomach). Even though this swimsuit is one piece, it's very sexy and catches the eyes of those onlookers.""}, {""review_3""=>""I like the style and comfort and look forward to wearing it at the beach this summer.""}, {""review_4""=>""I love the way this bathing suit fits! It was on sale plus I had a coupon, so the price was reasonable.""}, {""review_5""=>""Held up great after days at the beach with 2 rambunctious grandsons!""}, {""review_6""=>""Shopped on line as they did not have my size in store.Good colors, nice fit, good priceReceive quickly in good condition""}, {""review_7""=>""Comfort, Style and Great Price what a great deal with great value""}, {""review_8""=>""It fits well....looks great.......very comfortablemy only negative was not finding more""}]}"
09faaf6ed722ff95e50088aebfcae8f3,pp5006830278,Azul by Maxine Of Hollywood Tropi-Call Me Faux-Skirtini Swimdress,"Feminine and fun, this faux-skirtini swimdress will suit your style to a tee. tank straps built-in soft cups partially lined nylon/elastane hand wash, line dry imported",103.94,60.42,azul,jcpenney|women|azul,4.9 out of 5,http://www.jcpenney.com/azul-by-maxine-of-hollywood-tropi-call-me-faux-skirtini-swimdress/prod.jump?ppId=pp5006830278&catId=cat1006250066&&_dyncharset=UTF-8&urlState=/women/shop-clothing/swimsuits-cover-ups/shop-brands/azul/multi/_/N-gn3fiqZ147/cat.jump,"http://s7d9.scene7.com/is/image/JCPenney/DP0229201617051147M.tif?hei=380&amp;wid=380&op_usm=.4,.8,0,0&resmode=sharp2&op_usm=1.5,.8,0,0&resmode=sharp",AZUL BY MAXINE OF HOLLYWOOD,10,"{""review""=>[{""review_1""=>""This swimsuit is great and comfortable. I have gotten lots of complements on it.""}, {""review_2""=>""This one piece swimsuit I bought is just perfect for me. The colors are so vibrant and beautiful and the top hangs over my waist hiding the area that bothers me the most, (my stomach). Even though this swimsuit is one piece, it's very sexy and catches the eyes of those onlookers.""}, {""review_3""=>""I like the style and comfort and look forward to wearing it at the beach this summer.""}, {""review_4""=>""I love the way this bathing suit fits! It was on sale plus I had a coupon, so the price was reasonable.""}, {""review_5""=>""Held up great after days at the beach with 2 rambunctious grandsons!""}, {""review_6""=>""Shopped on line as they did not have my size in store.Good colors, nice fit, good priceReceive quickly in good condition""}, {""review_7""=>""Comfort, Style and Great Price what a great deal with great value""}, {""review_8""=>""It fits well....looks great.......very comfortablemy only negative was not finding more""}]}"
418b09dd3c4345df2fdc0953273e86a6,pp5006830278,Azul by Maxine Of Hollywood Tropi-Call Me Faux-Skirtini Swimdress,"Feminine and fun, this faux-skirtini swimdress will suit your style to a tee. tank straps built-in soft cups partially lined nylon/elastane hand wash, line dry imported",103.94,60.42,swim dress,jcpenney|women|swim dress,4.9 out of 5,http://www.jcpenney.com/azul-by-maxine-of-hollywood-tropi-call-me-faux-skirtini-swimdress/prod.jump?ppId=pp5006830278&catId=cat1006430002&&_dyncharset=UTF-8&urlState=/women/shop-clothing/swimsuits-cover-ups/shop-categories/swim-dress/16/_/N-gn7acyZ9m/cat.jump,"http://s7d9.scene7.com/is/image/JCPenney/DP0229201617051147M.tif?hei=380&amp;wid=380&op_usm=.4,.8,0,0&resmode=sharp2&op_usm=1.5,.8,0,0&resmode=sharp",AZUL BY MAXINE OF HOLLYWOOD,10,"{""review""=>[{""review_1""=>""This swimsuit is great and comfortable. I have gotten lots of complements on it.""}, {""review_2""=>""This one piece swimsuit I bought is just perfect for me. The colors are so vibrant and beautiful and the top hangs over my waist hiding the area that bothers me the most, (my stomach). Even though this swimsuit is one piece, it's very sexy and catches the eyes of those onlookers.""}, {""review_3""=>""I like the style and comfort and look forward to wearing it at the beach this summer.""}, {""review_4""=>""I love the way this bathing suit fits! It was on sale plus I had a coupon, so the price was reasonable.""}, {""review_5""=>""Held up great after days at the beach with 2 rambunctious grandsons!""}, {""review_6""=>""Shopped on line as they did not have my size in store.Good colors, nice fit, good priceReceive quickly in good condition""}, {""review_7""=>""Comfort, Style and Great Price what a great deal with great value""}, {""review_8""=>""It fits well....looks great.......very comfortablemy only negative was not finding more""}]}"
3fec42094939f5b87613feccc905bb20,pp5003630011,Azzure 2-Pack Decorative Pillows,"    Rich hues and embroidered accents on this two pack of decorative pillows are an easy yet exquisite way to brighten up your room.     embroidered accents measures 20x20""   Cotton with polyester fill. Spot clean. Imported.  ",43.51,21.74,pillows & throws,jcpenney|for-the-home|pillows & throws,4 out of 5,http://www.jcpenney.com/azzure-2-pack-decorative-pillows/prod.jump?ppId=pp5003630011&catId=cat100590034&&_dyncharset=UTF-8&urlState=/for-the-home/shop-departments/home-decor/shop-categories/pillows-throws/2-pack/_/N-1nvzrmZ1z13nxs/cat.jump,"http://s7d9.scene7.com/is/image/JCPenney/DP0117201418043528C.tif?hei=380&amp;wid=380&op_usm=.4,.8,0,0&resmode=sharp2&op_usm=1.5,.8,0,0&resmode=sharp",Asstd National Brand,,"{""review""=>{""review_1""=>""Pillows were a great price just don't like the material for indoors. The material is a rough canvas like outdoors pillows would be""}}"
c76edc8bfedb9dd4bff41926b4aa70e2,pp5006332016,"Babbitt 44"" Glass Corner TV Stand","This modern corner TV stand has a contemporary look in a space-saving design. The tempered safety glass supports most TVs up to 48"" and the shelves will keep your media accessories neat and organized.   tempered safety glass  powder-coated steel finish dowel, cam bolt and cam lock joinery 2 beveled glass shelves wire management holes in the back stylish and modern space-saving corner unit accommodates TVs up to 48"" top shelf supports up to 250 pounds 43x24x22""H wipe clean with a soft cloth imported",785.61,392.8,tv stands,jcpenney|for-the-home|tv stands,,http://www.jcpenney.com/babbitt-44-glass-corner-tv-stand/prod.jump?ppId=pp5006332016&catId=cat100300118&&_dyncharset=UTF-8&urlState=/for-the-home/shop-departments/furniture/shop-more-furniture/media-storage-furniture/tv-stands/silver/_/N-1nps2eZ5kz/cat.jump,"http://s7d9.scene7.com/is/image/JCPenney/DP1211201517035621M.tif?hei=380&amp;wid=380&op_usm=.4,.8,0,0&resmode=sharp2&op_usm=1.5,.8,0,0&resmode=sharp",Asstd National Brand,,
02d3a51e6d8d16408f69f74c9c39f171,pp5006460431,Baby B’gosh® 2-pc. Embroidered Babydoll Set - Baby Girls newborn-24m,"Pretty florals and ruffles lend charm to this darling embroidered top and bloomers set. includes cap-sleeve top and bloomers top: embroidered yoke, fully lined, back-button closure bottom: tiered ruffle, cinched waist 100% cotton washable imported ",41.09,20.53,clothing sets,jcpenney|baby|clothing sets,4.9 out of 5,http://www.jcpenney.com/baby-b-gosh-2-pc-embroidered-babydoll-set-baby-girls-newborn-24m/prod.jump?ppId=pp5006460431&catId=cat1004200029&&_dyncharset=UTF-8&urlState=/baby/shop-clothing/clothing-sets/newborn-3-months/_/N-glvhp9Z1z13vpj/cat.jump,"http://s7d9.scene7.com/is/image/JCPenney/DP0113201617031468M.tif?hei=380&amp;wid=380&op_usm=.4,.8,0,0&resmode=sharp2&op_usm=1.5,.8,0,0&resmode=sharp",Oshkosh,10,"{""review""=>[{""review_1""=>""I bought this 2 piece outfit for my granddaughter. It's really cute and perfect for the summer. The top, although made of cotton is a bit on the thin side and so are the bottoms. The colors in them are pretty. I can't wait to see her in this outfit!!""}, {""review_2""=>""This lil outfit is cute as can be! I purchased a size 24 months for our petite 4 year old granddaughter. Fits great! Excellent quality as always...""}, {""review_3""=>""Bought this for my daughter, I have not yet put it on but looks like will fit just right..as one review sayd shirt has no stretch but bottom does my daughter is 2months old but gaining weight so I'm sure will fit just fine once I put this on her.i love carters clothing aswell they alwys havr cute styles and the durability of material they last long.""}, {""review_4""=>""It is a cute outfit! I had my daughters Easter pictures done with this outfit on. I would say if your baby is more on the chunky size I would say size up the blouse has no stretch. But the bloomers had stretch.""}, {""review_5""=>""Quality material, nice bright floral design. I feel like you have to go a size up with oshkosh, but still really cute none the less.""}, {""review_6""=>""I absolutely love this outfit. It is so cute and girly. It is one of my Oshkosh favorites.""}, {""review_7""=>""I absolutely love this outfit! It's light and airy perfect for summer. It is sweet and girly.. Great outfit!""}, {""review_8""=>""Exactly what I would expect from a baby bgosh outfit. Beautiful and simple. This is a gift for a baby shower but makes me miss when my little one fit in the baby bgosh.""}]}"
